Order_ID,Customer_ID,Platform,Order_date_&_time,Delivery_Time(Minutes),Product_Category,Order_Value(INR),Customer_Feedback,Service_Rating,Delivery_Delay,Refund_Requested
ORD043015,CUST4812,Blinkit,2025-03-10 10:29:30,31.0,Grocery,1344.0,Wrong item delivered.,1.0,No,Yes
ORD043018,CUST8335,Swiggy Instamart,2025-03-10 14:29:30,31.0,Personal Care,898.0,Excellent experience!,5.0,No,No
ORD043019,CUST8846,JioMart,2025-03-10 11:29:30,46.0,Beverages,410.0,Wrong item delivered.,1.0,Yes,Yes
ORD043020,CUST7731,JioMart,2025-03-10 07:29:30,24.0,Dairy,159.0,Very satisfied with the service.,5.0,No,No
ORD043022,CUST4929,Blinkit,2025-03-10 20:29:30,28.0,Beverages,338.0,Packaging could be better.,3.0,No,No
ORD043027,CUST5607,JioMart,2025-03-10 22:29:30,34.0,Fruits & Vegetables,518.0,Wrong item delivered.,1.0,No,Yes
ORD043028,CUST3550,Swiggy Instamart,2025-03-10 15:29:30,19.0,Fruits & Vegetables,607.0,Packaging could be better.,3.0,No,No
ORD043030,CUST4943,Swiggy Instamart,2025-03-10 14:29:30,21.0,Snacks,186.0,"Not fresh, disappointed.",2.0,No,Yes
ORD043031,CUST4637,JioMart,2025-03-10 09:29:30,40.0,Personal Care,901.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD043032,CUST9489,JioMart,2025-03-10 07:29:30,41.0,Grocery,795.0,"Easy to order, loved it!",5.0,Yes,No
ORD043033,CUST9604,JioMart,2025-03-10 08:29:30,14.0,Personal Care,1103.0,Very satisfied with the service.,5.0,No,No
ORD043041,CUST3515,Swiggy Instamart,2025-03-10 11:29:30,43.0,Grocery,1224.0,Quick and reliable!,5.0,Yes,No
ORD043046,CUST1397,Swiggy Instamart,2025-03-10 11:29:30,19.0,Dairy,496.0,Excellent experience!,5.0,No,No
ORD043057,CUST9186,Swiggy Instamart,2025-03-10 14:29:30,24.0,Personal Care,702.0,Delivery person was rude.,2.0,No,Yes
ORD043058,CUST3503,Swiggy Instamart,2025-03-10 21:29:30,35.0,Snacks,401.0,Good quality products.,4.0,No,No
ORD043059,CUST7368,Blinkit,2025-03-10 14:29:30,11.0,Grocery,847.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD043060,CUST1701,Blinkit,2025-03-10 15:29:30,28.0,Grocery,1342.0,"Easy to order, loved it!",5.0,No,No
ORD043061,CUST3624,JioMart,2025-03-10 23:29:30,41.0,Personal Care,103.0,"Easy to order, loved it!",5.0,Yes,No
ORD043062,CUST8603,JioMart,2025-03-10 06:29:30,33.0,Snacks,241.0,Excellent experience!,5.0,No,No
ORD043065,CUST9294,Swiggy Instamart,2025-03-10 17:29:30,21.0,Fruits & Vegetables,359.0,Wrong item delivered.,1.0,No,Yes
ORD043067,CUST7989,Swiggy Instamart,2025-03-10 05:29:30,31.0,Grocery,663.0,Good quality products.,4.0,No,No
ORD043068,CUST4318,Blinkit,2025-03-10 14:29:30,39.0,Fruits & Vegetables,306.0,Quick and reliable!,5.0,No,No
ORD043069,CUST7771,Blinkit,2025-03-10 08:29:30,24.0,Beverages,430.0,Wrong item delivered.,1.0,No,Yes
ORD043070,CUST9248,Swiggy Instamart,2025-03-10 13:29:30,18.0,Grocery,612.0,Very satisfied with the service.,5.0,No,No
ORD043072,CUST6847,JioMart,2025-03-10 12:29:30,31.0,Personal Care,1840.0,"Easy to order, loved it!",5.0,No,No
ORD043074,CUST8954,Blinkit,2025-03-10 16:29:30,28.0,Beverages,639.0,"Easy to order, loved it!",5.0,No,No
ORD043075,CUST4170,JioMart,2025-03-10 01:29:30,17.0,Fruits & Vegetables,137.0,Quick and reliable!,5.0,No,No
ORD043076,CUST9682,Blinkit,2025-03-10 18:29:30,42.0,Personal Care,1660.0,"Very late delivery, not happy.",2.0,Yes,Yes
ORD043078,CUST9615,Blinkit,2025-03-10 14:29:30,31.0,Grocery,554.0,Good quality products.,4.0,No,No
ORD043079,CUST3412,Swiggy Instamart,2025-03-10 20:29:30,17.0,Snacks,435.0,Quick and reliable!,5.0,No,No
ORD043082,CUST1707,JioMart,2025-03-10 17:29:30,47.0,Fruits & Vegetables,417.0,"Fast delivery, great service!",5.0,Yes,No
ORD043086,CUST9880,JioMart,2025-03-10 14:29:30,19.0,Dairy,210.0,"Easy to order, loved it!",5.0,No,No
ORD043087,CUST3780,Swiggy Instamart,2025-03-10 15:29:30,40.0,Grocery,685.0,"Not fresh, disappointed.",2.0,No,Yes
ORD043088,CUST5826,JioMart,2025-03-10 03:29:30,28.0,Fruits & Vegetables,626.0,Wrong item delivered.,1.0,No,Yes
ORD043090,CUST9191,Swiggy Instamart,2025-03-10 14:29:30,20.0,Fruits & Vegetables,90.0,"Easy to order, loved it!",5.0,No,No
ORD043092,CUST8646,Swiggy Instamart,2025-03-10 20:29:30,24.0,Dairy,395.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD043093,CUST6929,Swiggy Instamart,2025-03-10 06:29:30,13.0,Beverages,665.0,Wrong item delivered.,1.0,No,Yes
ORD043100,CUST9306,Blinkit,2025-03-10 08:29:30,13.0,Grocery,501.0,Packaging could be better.,3.0,No,No
ORD043101,CUST7783,Blinkit,2025-03-10 06:29:30,40.0,Fruits & Vegetables,571.0,Delivery person was rude.,2.0,No,Yes
ORD043102,CUST4082,Blinkit,2025-03-10 02:29:30,28.0,Personal Care,1283.0,Delivery person was rude.,2.0,No,Yes
ORD043103,CUST7615,JioMart,2025-03-10 07:29:30,25.0,Beverages,322.0,"Fast delivery, great service!",5.0,No,No
ORD043104,CUST8543,JioMart,2025-03-10 06:29:30,39.0,Fruits & Vegetables,301.0,Delivery person was rude.,2.0,No,Yes
ORD043105,CUST9640,Swiggy Instamart,2025-03-10 14:29:30,31.0,Grocery,932.0,Quick and reliable!,5.0,No,No
ORD043108,CUST2114,Swiggy Instamart,2025-03-10 13:29:30,18.0,Snacks,362.0,Packaging could be better.,3.0,No,No
ORD043109,CUST7940,Swiggy Instamart,2025-03-10 08:29:30,33.0,Personal Care,988.0,Delivery person was rude.,2.0,No,Yes
ORD043112,CUST1184,JioMart,2025-03-10 03:29:30,18.0,Snacks,330.0,Items missing from order.,2.0,No,Yes
ORD043113,CUST1225,JioMart,2025-03-10 14:29:30,35.0,Dairy,794.0,Delivery person was rude.,2.0,No,Yes
ORD043117,CUST9578,Blinkit,2025-03-10 16:29:30,31.0,Dairy,222.0,"Very late delivery, not happy.",2.0,No,Yes
ORD043120,CUST8968,Blinkit,2025-03-10 08:29:30,10.0,Beverages,233.0,"Easy to order, loved it!",5.0,No,No
ORD043121,CUST1769,JioMart,2025-03-10 07:29:30,17.0,Grocery,340.0,Delivery person was rude.,2.0,No,Yes
ORD043122,CUST6104,JioMart,2025-03-10 16:29:30,20.0,Snacks,249.0,Good quality products.,4.0,No,No
ORD043124,CUST7053,Blinkit,2025-03-10 01:29:30,45.0,Fruits & Vegetables,637.0,Quick and reliable!,5.0,Yes,No
ORD043125,CUST3815,Swiggy Instamart,2025-03-10 11:29:30,37.0,Snacks,320.0,Excellent experience!,5.0,No,No
ORD043129,CUST6284,Swiggy Instamart,2025-03-10 02:29:30,25.0,Personal Care,1244.0,"Not fresh, disappointed.",2.0,No,Yes
ORD043130,CUST9250,Blinkit,2025-03-10 07:29:30,7.0,Dairy,447.0,Packaging could be better.,3.0,No,No
ORD043137,CUST3568,JioMart,2025-03-10 03:29:30,31.0,Dairy,784.0,Quick and reliable!,5.0,No,No
ORD043142,CUST1137,JioMart,2025-03-10 14:29:30,16.0,Personal Care,1216.0,Wrong item delivered.,1.0,No,Yes
ORD043143,CUST4554,JioMart,2025-03-10 15:29:30,20.0,Personal Care,1487.0,Packaging could be better.,3.0,No,No
ORD043145,CUST1676,Blinkit,2025-03-10 07:29:30,30.0,Snacks,136.0,Packaging could be better.,3.0,No,No
ORD043150,CUST1071,Swiggy Instamart,2025-03-10 06:29:30,30.0,Grocery,1179.0,"Very late delivery, not happy.",2.0,No,Yes
ORD043151,CUST9946,Blinkit,2025-03-10 05:29:30,35.0,Beverages,248.0,Items missing from order.,2.0,No,Yes
ORD043152,CUST6664,Blinkit,2025-03-10 12:29:30,16.0,Fruits & Vegetables,367.0,"Very late delivery, not happy.",2.0,No,Yes
ORD043155,CUST9695,JioMart,2025-03-10 13:29:30,30.0,Grocery,1458.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD043158,CUST5451,Blinkit,2025-03-10 11:29:30,29.0,Grocery,929.0,Quick and reliable!,5.0,No,No
ORD043160,CUST5041,JioMart,2025-03-10 20:29:30,35.0,Snacks,402.0,Packaging could be better.,3.0,No,No
ORD043163,CUST7823,Blinkit,2025-03-10 09:29:30,27.0,Snacks,202.0,Excellent experience!,5.0,No,No
ORD043165,CUST9834,JioMart,2025-03-10 01:29:30,30.0,Grocery,546.0,Very satisfied with the service.,5.0,No,No
ORD043168,CUST3219,Blinkit,2025-03-10 13:29:30,15.0,Snacks,422.0,Excellent experience!,5.0,No,No
ORD043171,CUST3994,Swiggy Instamart,2025-03-10 00:29:30,11.0,Beverages,353.0,"Easy to order, loved it!",5.0,No,No
ORD043173,CUST4547,Swiggy Instamart,2025-03-10 21:29:30,20.0,Grocery,1470.0,Delivery person was rude.,2.0,No,Yes
ORD043177,CUST7919,Blinkit,2025-03-10 20:29:30,19.0,Beverages,322.0,Quick and reliable!,5.0,No,No
ORD043182,CUST6245,JioMart,2025-03-10 16:29:30,24.0,Fruits & Vegetables,183.0,Wrong item delivered.,1.0,No,Yes
ORD043183,CUST8807,Blinkit,2025-03-10 17:29:30,22.0,Fruits & Vegetables,587.0,Quick and reliable!,5.0,No,No
ORD043187,CUST9703,Blinkit,2025-03-10 02:29:30,32.0,Dairy,507.0,Delivery person was rude.,2.0,No,Yes
ORD043188,CUST9170,JioMart,2025-03-10 15:29:30,48.0,Fruits & Vegetables,286.0,Delivery person was rude.,2.0,Yes,Yes
ORD043189,CUST1141,Swiggy Instamart,2025-03-10 10:29:30,25.0,Grocery,272.0,Good quality products.,4.0,No,No
ORD043194,CUST6479,Swiggy Instamart,2025-03-10 03:29:30,17.0,Beverages,310.0,"Very late delivery, not happy.",2.0,No,Yes
ORD043198,CUST3076,Swiggy Instamart,2025-03-10 10:29:30,34.0,Grocery,382.0,Good quality products.,4.0,No,No
ORD043202,CUST9134,JioMart,2025-03-10 03:29:30,30.0,Personal Care,799.0,Excellent experience!,5.0,No,No
ORD043208,CUST8972,Swiggy Instamart,2025-03-10 11:29:30,37.0,Beverages,323.0,Very satisfied with the service.,5.0,No,No
ORD043209,CUST9855,Blinkit,2025-03-10 14:29:30,46.0,Snacks,378.0,Very satisfied with the service.,5.0,Yes,No
ORD043210,CUST2612,Swiggy Instamart,2025-03-10 03:29:30,46.0,Fruits & Vegetables,418.0,Delivery person was rude.,2.0,Yes,Yes
ORD043211,CUST4849,JioMart,2025-03-10 00:29:30,48.0,Grocery,468.0,Items missing from order.,2.0,Yes,Yes
ORD043213,CUST4281,Blinkit,2025-03-10 03:29:30,27.0,Fruits & Vegetables,465.0,"Easy to order, loved it!",5.0,No,No
ORD043216,CUST3737,JioMart,2025-03-10 07:29:30,39.0,Dairy,691.0,Delivery person was rude.,2.0,No,Yes
ORD043219,CUST6541,Blinkit,2025-03-10 00:29:30,26.0,Personal Care,1359.0,"Fast delivery, great service!",5.0,No,No
ORD043220,CUST7352,Swiggy Instamart,2025-03-10 13:29:30,31.0,Grocery,1290.0,Items missing from order.,2.0,No,Yes
ORD043221,CUST3253,Swiggy Instamart,2025-03-10 05:29:30,30.0,Personal Care,895.0,Excellent experience!,5.0,No,No
ORD043225,CUST5129,Blinkit,2025-03-10 22:29:30,36.0,Snacks,298.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD043227,CUST4217,Swiggy Instamart,2025-03-10 16:29:30,26.0,Snacks,52.0,Quick and reliable!,5.0,No,No
ORD043231,CUST3605,JioMart,2025-03-10 01:29:30,35.0,Fruits & Vegetables,318.0,"Not fresh, disappointed.",2.0,No,Yes
ORD043232,CUST8365,JioMart,2025-03-10 06:29:30,28.0,Personal Care,538.0,Excellent experience!,5.0,No,No
ORD043234,CUST1639,Swiggy Instamart,2025-03-10 08:29:30,18.0,Grocery,456.0,Very satisfied with the service.,5.0,No,No
ORD043238,CUST8122,Blinkit,2025-03-10 12:29:30,32.0,Snacks,99.0,Good quality products.,4.0,No,No
ORD043239,CUST3209,Blinkit,2025-03-10 15:29:30,9.0,Snacks,156.0,Wrong item delivered.,1.0,No,Yes
ORD043241,CUST9648,JioMart,2025-03-10 13:29:30,26.0,Beverages,350.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD043243,CUST1229,JioMart,2025-03-10 17:29:30,26.0,Snacks,500.0,"Not fresh, disappointed.",2.0,No,Yes
ORD043248,CUST5146,Swiggy Instamart,2025-03-10 19:29:30,43.0,Personal Care,232.0,Excellent experience!,5.0,Yes,No
ORD043250,CUST2883,Swiggy Instamart,2025-03-10 11:29:30,40.0,Snacks,318.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD043255,CUST7656,Blinkit,2025-03-10 02:29:30,23.0,Dairy,383.0,Quick and reliable!,5.0,No,No
ORD043259,CUST8959,Swiggy Instamart,2025-03-10 13:29:30,17.0,Grocery,964.0,"Very late delivery, not happy.",2.0,No,Yes
ORD043262,CUST8003,JioMart,2025-03-10 19:29:30,30.0,Snacks,259.0,Quick and reliable!,5.0,No,No
ORD043265,CUST6178,Blinkit,2025-03-10 10:29:30,30.0,Fruits & Vegetables,106.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD043271,CUST7912,Swiggy Instamart,2025-03-10 05:29:30,32.0,Fruits & Vegetables,182.0,Good quality products.,4.0,No,No
ORD043276,CUST1898,Blinkit,2025-03-10 15:29:30,30.0,Fruits & Vegetables,592.0,"Very late delivery, not happy.",2.0,No,Yes
ORD043279,CUST3216,Swiggy Instamart,2025-03-10 18:29:30,29.0,Dairy,322.0,"Fast delivery, great service!",5.0,No,No
ORD043280,CUST7881,JioMart,2025-03-10 11:29:30,23.0,Dairy,744.0,Packaging could be better.,3.0,No,No
ORD043281,CUST8736,Swiggy Instamart,2025-03-10 05:29:30,28.0,Grocery,311.0,Very satisfied with the service.,5.0,No,No
ORD043284,CUST8101,Swiggy Instamart,2025-03-10 20:29:30,16.0,Fruits & Vegetables,87.0,Quick and reliable!,5.0,No,No
ORD043285,CUST1384,Blinkit,2025-03-10 23:29:30,34.0,Dairy,756.0,"Fast delivery, great service!",5.0,No,No
ORD043286,CUST2620,JioMart,2025-03-10 18:29:30,33.0,Personal Care,1545.0,Very satisfied with the service.,5.0,No,No
ORD043290,CUST4730,JioMart,2025-03-10 08:29:30,29.0,Beverages,216.0,"Not fresh, disappointed.",2.0,No,Yes
ORD043293,CUST8180,Swiggy Instamart,2025-03-10 23:29:30,28.0,Snacks,129.0,"Easy to order, loved it!",5.0,No,No
ORD043294,CUST4823,Swiggy Instamart,2025-03-10 08:29:30,31.0,Dairy,514.0,Excellent experience!,5.0,No,No
ORD043295,CUST7670,Swiggy Instamart,2025-03-10 11:29:30,7.0,Grocery,315.0,Excellent experience!,5.0,No,No
ORD043297,CUST9611,JioMart,2025-03-10 12:29:30,44.0,Fruits & Vegetables,594.0,Items missing from order.,2.0,Yes,Yes
ORD043298,CUST4582,JioMart,2025-03-10 15:29:30,29.0,Grocery,650.0,Very satisfied with the service.,5.0,No,No
ORD043299,CUST4876,Blinkit,2025-03-10 07:29:30,23.0,Dairy,764.0,Good quality products.,4.0,No,No
ORD043305,CUST3258,Swiggy Instamart,2025-03-10 01:29:30,24.0,Grocery,892.0,"Easy to order, loved it!",5.0,No,No
ORD043307,CUST6867,JioMart,2025-03-10 14:29:30,41.0,Dairy,392.0,Wrong item delivered.,1.0,Yes,Yes
ORD043308,CUST5143,Swiggy Instamart,2025-03-10 10:29:30,26.0,Personal Care,704.0,"Easy to order, loved it!",5.0,No,No
ORD043309,CUST7933,JioMart,2025-03-10 22:29:30,30.0,Beverages,960.0,Delivery person was rude.,2.0,No,Yes
ORD043310,CUST9208,Swiggy Instamart,2025-03-10 00:29:30,27.0,Personal Care,1174.0,Quick and reliable!,5.0,No,No
ORD043313,CUST7754,Blinkit,2025-03-10 12:29:30,24.0,Fruits & Vegetables,314.0,"Very late delivery, not happy.",2.0,No,Yes
ORD043314,CUST8057,JioMart,2025-03-10 04:29:30,25.0,Grocery,502.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD043316,CUST1989,Blinkit,2025-03-10 14:29:30,47.0,Snacks,340.0,"Easy to order, loved it!",5.0,Yes,No
ORD043318,CUST6904,JioMart,2025-03-10 06:29:30,27.0,Beverages,530.0,Good quality products.,4.0,No,No
ORD043319,CUST7577,JioMart,2025-03-10 08:29:30,37.0,Snacks,316.0,"Fast delivery, great service!",5.0,No,No
ORD043320,CUST7110,Blinkit,2025-03-10 01:29:30,35.0,Grocery,375.0,Very satisfied with the service.,5.0,No,No
ORD043321,CUST9146,JioMart,2025-03-10 01:29:30,28.0,Dairy,294.0,"Easy to order, loved it!",5.0,No,No
ORD043323,CUST1848,JioMart,2025-03-10 10:29:30,37.0,Grocery,1340.0,Items missing from order.,2.0,No,Yes
ORD043325,CUST4289,Swiggy Instamart,2025-03-10 22:29:30,26.0,Snacks,353.0,Quick and reliable!,5.0,No,No
ORD043329,CUST3636,JioMart,2025-03-10 16:29:30,26.0,Fruits & Vegetables,668.0,Very satisfied with the service.,5.0,No,No
ORD043334,CUST6990,Swiggy Instamart,2025-03-10 04:29:30,19.0,Beverages,223.0,"Very late delivery, not happy.",2.0,No,Yes
ORD043338,CUST1856,JioMart,2025-03-10 15:29:30,55.0,Fruits & Vegetables,263.0,"Easy to order, loved it!",5.0,Yes,No
ORD043339,CUST2264,JioMart,2025-03-10 20:29:30,39.0,Dairy,537.0,"Fast delivery, great service!",5.0,No,No
ORD043340,CUST3435,Blinkit,2025-03-10 13:29:30,15.0,Dairy,399.0,Good quality products.,4.0,No,No
ORD043341,CUST8011,JioMart,2025-03-10 06:29:30,30.0,Snacks,451.0,"Easy to order, loved it!",5.0,No,No
ORD043346,CUST8109,Blinkit,2025-03-10 15:29:30,24.0,Snacks,471.0,"Easy to order, loved it!",5.0,No,No
ORD043347,CUST2236,JioMart,2025-03-10 07:29:30,28.0,Grocery,712.0,Good quality products.,4.0,No,No
ORD043348,CUST5665,Blinkit,2025-03-10 20:29:30,13.0,Fruits & Vegetables,521.0,"Easy to order, loved it!",5.0,No,No
ORD043356,CUST6826,JioMart,2025-03-10 17:29:30,38.0,Snacks,408.0,Good quality products.,4.0,No,No
ORD043361,CUST5073,JioMart,2025-03-10 10:29:30,41.0,Dairy,680.0,"Easy to order, loved it!",5.0,Yes,No
ORD043362,CUST1634,Blinkit,2025-03-10 08:29:30,39.0,Fruits & Vegetables,154.0,"Fast delivery, great service!",5.0,No,No
ORD043364,CUST2574,Blinkit,2025-03-10 19:29:30,32.0,Grocery,968.0,"Not fresh, disappointed.",2.0,No,Yes
ORD043371,CUST5884,Swiggy Instamart,2025-03-10 02:29:30,37.0,Dairy,323.0,"Easy to order, loved it!",5.0,No,No
ORD043372,CUST3560,Blinkit,2025-03-10 18:29:30,39.0,Snacks,331.0,"Not fresh, disappointed.",2.0,No,Yes
ORD043373,CUST1069,Swiggy Instamart,2025-03-10 20:29:30,16.0,Grocery,1333.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD043374,CUST6157,Swiggy Instamart,2025-03-10 11:29:30,25.0,Beverages,310.0,Quick and reliable!,5.0,No,No
ORD043375,CUST3963,Blinkit,2025-03-10 00:29:30,31.0,Snacks,113.0,"Very late delivery, not happy.",2.0,No,Yes
ORD043377,CUST6568,JioMart,2025-03-10 19:29:30,19.0,Dairy,618.0,Quick and reliable!,5.0,No,No
ORD043379,CUST8499,Blinkit,2025-03-10 16:29:30,31.0,Snacks,79.0,Items missing from order.,2.0,No,Yes
ORD043381,CUST1925,Blinkit,2025-03-10 22:29:30,37.0,Grocery,739.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD043382,CUST9176,Blinkit,2025-03-10 22:29:30,49.0,Fruits & Vegetables,436.0,Good quality products.,4.0,Yes,No
ORD043386,CUST7744,JioMart,2025-03-10 16:29:30,22.0,Beverages,901.0,Wrong item delivered.,1.0,No,Yes
ORD043389,CUST7551,Swiggy Instamart,2025-03-10 17:29:30,31.0,Snacks,83.0,Very satisfied with the service.,5.0,No,No
ORD043390,CUST2736,JioMart,2025-03-10 12:29:30,37.0,Snacks,474.0,Wrong item delivered.,1.0,No,Yes
ORD043392,CUST8330,JioMart,2025-03-10 07:29:30,15.0,Grocery,1169.0,Very satisfied with the service.,5.0,No,No
ORD043393,CUST1968,JioMart,2025-03-10 06:29:30,17.0,Grocery,626.0,Excellent experience!,5.0,No,No
ORD043396,CUST2076,Swiggy Instamart,2025-03-10 00:29:30,34.0,Snacks,468.0,Packaging could be better.,3.0,No,No
ORD043397,CUST2932,Swiggy Instamart,2025-03-10 23:29:30,36.0,Snacks,130.0,"Not fresh, disappointed.",2.0,No,Yes
ORD043399,CUST2527,Blinkit,2025-03-10 21:29:30,25.0,Snacks,114.0,Delivery person was rude.,2.0,No,Yes
ORD043401,CUST5142,Swiggy Instamart,2025-03-10 02:29:30,23.0,Dairy,793.0,Packaging could be better.,3.0,No,No
ORD043404,CUST6858,Swiggy Instamart,2025-03-10 03:29:30,26.0,Personal Care,891.0,Items missing from order.,2.0,No,Yes
ORD043407,CUST7670,JioMart,2025-03-10 20:29:30,26.0,Fruits & Vegetables,95.0,Items missing from order.,2.0,No,Yes
ORD043408,CUST5419,Swiggy Instamart,2025-03-10 17:29:30,38.0,Grocery,1473.0,Delivery person was rude.,2.0,No,Yes
ORD043410,CUST3419,JioMart,2025-03-10 12:29:30,43.0,Beverages,738.0,Delivery person was rude.,2.0,Yes,Yes
ORD043411,CUST8510,JioMart,2025-03-10 05:29:30,45.0,Beverages,1000.0,Items missing from order.,2.0,Yes,Yes
ORD043412,CUST7889,JioMart,2025-03-10 20:29:30,32.0,Personal Care,772.0,"Fast delivery, great service!",5.0,No,No
ORD043413,CUST5214,Blinkit,2025-03-10 08:29:30,32.0,Grocery,1256.0,"Fast delivery, great service!",5.0,No,No
ORD043414,CUST5017,Swiggy Instamart,2025-03-10 22:29:30,36.0,Grocery,1166.0,Very satisfied with the service.,5.0,No,No
ORD043415,CUST6080,Blinkit,2025-03-10 16:29:30,15.0,Snacks,261.0,Good quality products.,4.0,No,No
ORD043417,CUST7781,JioMart,2025-03-10 06:29:30,32.0,Snacks,113.0,Packaging could be better.,3.0,No,No
ORD043418,CUST6544,JioMart,2025-03-10 22:29:30,18.0,Beverages,848.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD043420,CUST8062,JioMart,2025-03-10 05:29:30,30.0,Dairy,796.0,Items missing from order.,2.0,No,Yes
ORD043426,CUST9177,JioMart,2025-03-10 18:29:30,28.0,Fruits & Vegetables,400.0,"Not fresh, disappointed.",2.0,No,Yes
ORD043429,CUST2303,Blinkit,2025-03-10 01:29:30,36.0,Fruits & Vegetables,671.0,"Not fresh, disappointed.",2.0,No,Yes
ORD043434,CUST9328,Blinkit,2025-03-10 07:29:30,25.0,Grocery,1310.0,"Very late delivery, not happy.",2.0,No,Yes
ORD043436,CUST6773,JioMart,2025-03-10 16:29:30,20.0,Personal Care,1271.0,"Very late delivery, not happy.",2.0,No,Yes
ORD043437,CUST4149,Blinkit,2025-03-10 08:29:30,31.0,Grocery,1143.0,Quick and reliable!,5.0,No,No
ORD043438,CUST9806,Blinkit,2025-03-10 08:29:30,31.0,Snacks,291.0,Excellent experience!,5.0,No,No
ORD043441,CUST6884,Swiggy Instamart,2025-03-10 05:29:30,33.0,Personal Care,1799.0,Delivery person was rude.,2.0,No,Yes
ORD043443,CUST6184,JioMart,2025-03-10 21:29:30,36.0,Grocery,312.0,Good quality products.,4.0,No,No
ORD043448,CUST6640,JioMart,2025-03-10 06:29:30,33.0,Grocery,1104.0,Excellent experience!,5.0,No,No
ORD043449,CUST6294,Swiggy Instamart,2025-03-10 22:29:30,28.0,Beverages,381.0,"Fast delivery, great service!",5.0,No,No
ORD043451,CUST9673,JioMart,2025-03-10 14:29:30,28.0,Dairy,559.0,"Fast delivery, great service!",5.0,No,No
ORD043455,CUST2621,Swiggy Instamart,2025-03-10 17:29:30,28.0,Fruits & Vegetables,572.0,"Easy to order, loved it!",5.0,No,No
ORD043457,CUST5485,JioMart,2025-03-10 09:29:30,18.0,Dairy,447.0,Good quality products.,4.0,No,No
ORD043459,CUST1335,Swiggy Instamart,2025-03-10 00:29:30,43.0,Grocery,533.0,Quick and reliable!,5.0,Yes,No
ORD043462,CUST9110,Swiggy Instamart,2025-03-10 20:29:30,40.0,Beverages,945.0,Quick and reliable!,5.0,No,No
ORD043463,CUST8503,Blinkit,2025-03-10 13:29:30,37.0,Fruits & Vegetables,678.0,Quick and reliable!,5.0,No,No
ORD043465,CUST5831,Blinkit,2025-03-10 15:29:30,7.0,Dairy,243.0,Good quality products.,4.0,No,No
ORD043470,CUST6064,Blinkit,2025-03-10 14:29:30,52.0,Dairy,753.0,Good quality products.,4.0,Yes,No
ORD043473,CUST9606,Blinkit,2025-03-10 03:29:30,10.0,Dairy,639.0,Items missing from order.,2.0,No,Yes
ORD043481,CUST3121,Swiggy Instamart,2025-03-10 15:29:30,24.0,Beverages,353.0,Very satisfied with the service.,5.0,No,No
ORD043482,CUST5289,Blinkit,2025-03-10 21:29:30,47.0,Fruits & Vegetables,236.0,Wrong item delivered.,1.0,Yes,Yes
ORD043483,CUST7444,JioMart,2025-03-10 02:29:30,5.0,Personal Care,1394.0,Good quality products.,4.0,No,No
ORD043484,CUST5488,Blinkit,2025-03-10 02:29:30,34.0,Dairy,606.0,"Easy to order, loved it!",5.0,No,No
ORD043485,CUST8877,JioMart,2025-03-10 20:29:30,15.0,Snacks,275.0,"Very late delivery, not happy.",2.0,No,Yes
ORD043487,CUST9354,Swiggy Instamart,2025-03-10 23:29:30,26.0,Grocery,594.0,"Very late delivery, not happy.",2.0,No,Yes
ORD043490,CUST2683,JioMart,2025-03-10 15:29:30,32.0,Fruits & Vegetables,129.0,"Very late delivery, not happy.",2.0,No,Yes
ORD043494,CUST2220,Swiggy Instamart,2025-03-10 23:29:30,19.0,Dairy,611.0,"Fast delivery, great service!",5.0,No,No
ORD043497,CUST8246,JioMart,2025-03-10 20:29:30,25.0,Snacks,143.0,Very satisfied with the service.,5.0,No,No
ORD043498,CUST5777,Swiggy Instamart,2025-03-10 17:29:30,28.0,Fruits & Vegetables,257.0,Very satisfied with the service.,5.0,No,No
ORD043501,CUST9320,JioMart,2025-03-10 17:29:30,44.0,Fruits & Vegetables,116.0,Items missing from order.,2.0,Yes,Yes
ORD043504,CUST2081,JioMart,2025-03-10 21:29:30,14.0,Fruits & Vegetables,597.0,"Fast delivery, great service!",5.0,No,No
ORD043508,CUST2984,JioMart,2025-03-10 13:29:30,44.0,Dairy,547.0,Very satisfied with the service.,5.0,Yes,No
ORD043510,CUST9237,Swiggy Instamart,2025-03-10 09:29:30,37.0,Fruits & Vegetables,434.0,Packaging could be better.,3.0,No,No
ORD043512,CUST7941,JioMart,2025-03-10 03:29:30,24.0,Beverages,680.0,Good quality products.,4.0,No,No
ORD043514,CUST9289,Swiggy Instamart,2025-03-10 09:29:30,23.0,Snacks,433.0,"Fast delivery, great service!",5.0,No,No
ORD043516,CUST8697,JioMart,2025-03-10 02:29:30,32.0,Snacks,398.0,Good quality products.,4.0,No,No
